,Fail_num,Score,Fitness,Sharpe,Returns,Turnover,Drawdown,Self_Corr,Exec_time,Generation,Thread_num,Task_num,Alpha,From_process
1232,5,0.71,0.27,1.07,-2.60%,41.47%,27.81%,,28.51s,3,4,11,rating + snt_value,12
1233,5,0.71,0.27,1.07,-2.60%,41.47%,27.81%,,30.24s,2,5,7,rating + snt_value,12
1234,5,0.7035,0.5,0.87,-5.45%,16.41%,60.98%,,50.44s,2,6,9,"ts_decay_linear(-ts_delay(ts_delay(rank(systematic_risk_last_90_days/systematic_risk_last_60_days), 8), 9) + ts_delta(ts_delay(correlation_last_90_days_spy, 5)*ts_mean(systematic_risk_last_30_days/systematic_risk_last_90_days, 2), 250) + ts_mean(ts_covariance(rank(snt_value), rank(unsystematic_risk_last_60_days), 15) - ts_decay_linear(unsystematic_risk_last_60_days, 60), 30), 21)",18
1235,5,0.6985,0.22,1.09,-1.62%,41.47%,17.62%,,54.64s,3,5,10,"rating + ts_corr(rank(correlation_last_90_days_spy/correlation_last_60_days_spy), rank(rank(rating + ts_corr(rank(correlation_last_90_days_spy/correlation_last_60_days_spy), rank(rank(rank(ts_covariance(snt_value, unsystematic_risk_last_90_days, 5)))), 7))), 7)",13
1236,5,0.696,0.52,0.84,-8.91%,23.25%,89.03%,,32.31s,3,2,10,"rank(ts_mean(ts_std_dev(scl12_buzz, 3), 2)) - ts_max(unsystematic_risk_last_90_days, 15)",13
1237,5,0.6945,0.26,1.05,-2.57%,41.47%,28.22%,,34.31s,2,6,8,"rating + scl12_sentiment + ts_delay(snt_value, 5)",6
1238,5,0.69,0.25,1.05,-2.33%,41.47%,24.72%,,56.46s,5,9,23,"2*rating + ts_corr(rank(correlation_last_90_days_spy/correlation_last_60_days_spy), rank(rank(rating - 2*ts_max(unsystematic_risk_last_90_days, 15) + ts_std_dev(scl12_buzz, 3))), 7) + ts_corr(rank(correlation_last_90_days_spy/correlation_last_60_days_spy), rank(rank(ts_corr(rank(rating), rank(0.61626*beta_last_60_days_spy + 0.38374*beta_last_90_days_spy), 8))), 7)",13
1239,5,0.677,0.27,1.01,-3.06%,41.47%,36.23%,,38.63s,1,8,1,rating + systematic_risk_last_30_days,2
1240,5,0.673,0.53,0.79,-5.55%,4.91%,57.29%,,36.34s,2,1,6,"trade_when(ts_mean(returns, 20) - 0.01, ts_delta(-0.7024*correlation_last_30_days_spy - 0.2976*correlation_last_90_days_spy + ts_decay_linear(systematic_risk_last_30_days, 2), 1), -1)",16
1241,5,0.6665,0.21,1.04,-1.74%,41.47%,21.34%,,36.71s,3,8,9,"rating + ts_corr(rank(rating), rank(0.61626*beta_last_60_days_spy + 0.38374*beta_last_90_days_spy), 8)",13
1242,5,0.6525,0.46,0.81,12.94%,40.78%,22.42%,,28.31s,3,2,11,"ts_delta(snt_buzz_ret - snt_social_volume - systematic_risk_last_90_days/systematic_risk_last_60_days, 60)",12
1243,5,0.6525,0.46,0.81,-9.00%,28.19%,90.20%,,42.41s,5,4,18,"rank(ts_std_dev(scl12_buzz, 3)) - ts_max(unsystematic_risk_last_90_days, 15)",13
1244,5,0.6505,0.37,0.88,-8.77%,48.37%,89.61%,,28.65s,1,5,1,"0.69915*scl12_buzz + 0.30085*snt_buzz - unsystematic_risk_last_30_days + ts_delta(systematic_risk_last_90_days, 250)",5
1245,5,0.649,0.33,0.91,-6.82%,51.33%,67.22%,,10.14s,1,3,3,"ts_rank(ts_mean(-inverse(ts_corr(rank(rating), rank(0.61626*beta_last_60_days_spy + 0.38374*beta_last_90_days_spy), 8)) + ts_covariance(rank(ts_sum(beta_last_30_days_spy, 2)), rank(0.95343*scl12_sentiment - snt_buzz_ret + 0.04657*snt_value), 6), 7), 9)",13
1246,5,0.647,0.57,0.71,8.15%,5.11%,18.34%,,40.52s,4,7,11,"trade_when(ts_mean(returns, 20) - 0.01, ts_rank(0.2686*scl12_sentiment + 0.7314*snt_value, 3)*ts_sum(0.2686*scl12_sentiment + 1.7314*snt_value, 120)/ts_sum(ts_min(systematic_risk_last_90_days, 8), 15), -1)",19
1247,5,0.6195,0.57,0.66,-9.25%,6.05%,106.52%,,42.44s,3,8,11,"trade_when(ts_mean(returns, 20) - 0.01, correlation_last_60_days_spy**5 + snt_value**2, -1)",19
1248,5,0.6145,0.51,0.7,-6.69%,4.53%,68.40%,,30.25s,1,3,5,"trade_when(ts_mean(returns, 20) - 0.01, rank(scl12_buzz) - ts_max(unsystematic_risk_last_90_days, 15), -1)",13
1249,5,0.611,0.38,0.8,-9.32%,41.47%,98.26%,,40.33s,2,5,7,"inverse(((rating + snt_buzz)*rank(scl12_sentiment) + 2*ts_mean(rank(0.66235*correlation_last_30_days_spy + 0.33765*correlation_last_60_days_spy), 30))*ts_decay_linear(rank(correlation_last_90_days_spy*(0.85681*unsystematic_risk_last_30_days + 0.14319*unsystematic_risk_last_60_days)), 15))",15
1250,5,0.6085,0.57,0.64,10.00%,2.25%,56.24%,,54.44s,2,6,10,"trade_when(ts_mean(returns, 20) - 0.01, ts_std_dev(0.60023*unsystematic_risk_last_60_days + 0.39977*unsystematic_risk_last_90_days, 60), -1)",6
1251,5,0.6085,0.57,0.64,10.00%,2.25%,56.24%,,56.51s,1,8,1,"trade_when(ts_mean(returns, 20) - 0.01, ts_std_dev(0.60023*unsystematic_risk_last_60_days + 0.39977*unsystematic_risk_last_90_days, 60), -1)",6
1252,5,0.6085,0.57,0.64,10.00%,2.25%,56.24%,,56.43s,2,9,10,"trade_when(ts_mean(returns, 20) - 0.01, ts_std_dev(0.60023*unsystematic_risk_last_60_days + 0.39977*unsystematic_risk_last_90_days, 60), -1)",6
1253,5,0.6085,0.68,0.55,19.35%,3.22%,69.26%,,28.75s,4,8,13,"trade_when(ts_mean(returns, 20) - 0.01, ts_product(ts_decay_linear(0.84402*systematic_risk_last_60_days + 0.15598*systematic_risk_last_90_days, 30), 8), -1)",9
1254,5,0.602,0.47,0.71,-5.49%,3.68%,64.23%,,93.32s,1,1,2,"trade_when(ts_mean(returns, 20) - 0.01, ts_max(systematic_risk_last_60_days/systematic_risk_last_90_days, 250) - snt_buzz/scl12_buzz, -1)",3
1255,5,0.598,0.51,0.67,-7.17%,3.32%,75.91%,,38.67s,4,4,12,"trade_when(ts_mean(returns, 20) - 0.01, ts_covariance(ts_delta(rating + snt_value, 15), snt_value, 30), -1)",12
1256,5,0.5975,0.24,0.89,-2.95%,41.47%,39.64%,,36.32s,1,4,2,log(correlation_last_30_days_spy*rating/correlation_last_90_days_spy),20
1257,5,0.595,0.65,0.55,-17.64%,8.96%,225.18%,,30.27s,1,8,3,"ts_mean(scl12_buzz, 21)**5",15
1258,5,0.5725,0.6,0.55,14.80%,5.78%,43.69%,,32.61s,4,5,14,"trade_when(ts_mean(returns, 20) - 0.01, ts_mean(ts_mean(ts_delta(snt_buzz_ret - snt_social_volume, 60), 4), 4), -1)",12
1259,5,0.572,0.44,0.68,-5.25%,2.83%,58.32%,,79.34s,3,10,11,"trade_when(ts_mean(returns, 20) - 0.01, rank(ts_corr(rank(correlation_last_90_days_spy/correlation_last_60_days_spy), rank(rank(ts_corr(rank(correlation_last_90_days_spy/correlation_last_60_days_spy), rank(rank(ts_corr(rank(rating), rank(0.61626*beta_last_60_days_spy + 0.38374*beta_last_90_days_spy), 8))), 7))), 7)) - ts_max(unsystematic_risk_last_90_days, 15), -1)",13
1260,5,0.566,0.61,0.53,-16.68%,4.00%,163.01%,,32.30s,2,2,6,"trade_when(ts_mean(returns, 20) - 0.01, ts_product(ts_decay_linear(snt_social_value, 30), 8), -1)",9
1261,5,0.56,0.34,0.74,11.52%,54.74%,32.09%,,46.41s,4,1,13,"snt_buzz_ret - snt_social_volume + (-beta_last_30_days_spy + unsystematic_risk_last_30_days/unsystematic_risk_last_60_days)*ts_corr(rank(snt_value), rank(correlation_last_60_days_spy), 7) + ts_delta(scl12_buzz/snt_buzz, 10)",12
1262,5,0.557,0.48,0.62,-7.39%,3.00%,90.97%,,42.45s,2,7,6,"trade_when(ts_mean(returns, 20) - 0.01, ts_sum(ts_delta(ts_min(correlation_last_60_days_spy**5 + snt_value**2, 15), 9), 21)/ts_sum(ts_min(ts_mean(systematic_risk_last_90_days, 3), 8), 15), -1)",19
1263,5,0.553,0.63,0.49,-20.58%,9.59%,240.67%,,32.27s,1,6,5,"trade_when(ts_mean(returns, 20) - 0.01, ts_product(snt_buzz, 8), -1)",15
1264,5,0.5525,0.25,0.8,8.23%,86.41%,24.06%,,36.27s,2,3,8,"ts_decay_linear(systematic_risk_last_30_days, 2) - ts_rank(scl12_sentiment, 9)",16
1265,5,0.5505,0.16,0.87,-1.35%,41.47%,13.79%,,28.60s,3,4,10,"ts_rank(abs(ts_rank(abs(rating), 6)), 6)",6
1266,5,0.5505,0.16,0.87,-1.35%,41.47%,13.79%,,30.25s,4,7,12,"ts_rank(ts_rank(abs(rating), 6), 6)",6
1267,5,0.55,0.33,0.73,-8.29%,41.47%,89.05%,,44.36s,1,4,1,"inverse(((rating + snt_buzz)*rank(scl12_sentiment) + ts_mean(rank(0.66235*correlation_last_30_days_spy + 0.33765*correlation_last_60_days_spy), 30))*ts_decay_linear(rank(correlation_last_90_days_spy*(0.85681*unsystematic_risk_last_30_days + 0.14319*unsystematic_risk_last_60_days)), 15))",15
1268,5,0.5365,0.3,0.73,6.07%,37.02%,12.50%,,28.77s,1,8,4,"ts_delta(systematic_risk_last_90_days, 6)",19
1269,5,0.536,0.14,0.86,-1.16%,41.47%,12.38%,,34.37s,3,8,9,"ts_rank(rank(ts_rank(abs(rating), 6)), 6)",6
1270,5,0.5305,0.14,0.85,-1.15%,41.47%,12.25%,,34.30s,3,9,12,"rank(ts_rank(rank(ts_rank(abs(rating), 6)), 6))",6
1271,5,0.528,0.55,0.51,-14.37%,4.47%,194.41%,,46.50s,3,10,10,"trade_when(ts_mean(returns, 20) - 0.01, ts_covariance(ts_delta(ts_delta(snt_buzz_ret - snt_social_volume, 60), 15), snt_value, 30), -1)",12
1272,5,0.52,0.19,0.79,-2.40%,41.47%,23.83%,,28.48s,1,2,5,(0.59803*scl12_buzz + 0.40197*snt_buzz)/rating,11
1273,5,0.52,0.19,0.79,-2.40%,41.47%,23.83%,,33.66s,2,2,6,(0.59803*scl12_buzz + 0.40197*snt_buzz)/rating,11
1274,5,0.52,0.52,0.52,12.31%,2.10%,36.06%,,22.28s,2,4,8,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(ts_rank(ts_corr(rank(snt_social_value - snt_social_volume + rank(unsystematic_risk_last_90_days)), rank(ts_sum(-beta_last_60_days_spy + snt_social_value, 10)), 5), 5), ts_delay(ts_decay_linear(ts_corr(rank(snt_value/scl12_sentiment), rank(systematic_risk_last_30_days), 21) - ts_mean(correlation_last_30_days_spy, 7), 21), 6), 45), -1)",16
1275,5,0.5185,0.48,0.55,-27.83%,36.78%,325.89%,,24.24s,3,5,12,"ts_delay(scl12_buzz**5, 9)",14
1276,5,0.513,0.48,0.54,-9.75%,6.29%,115.86%,,44.35s,2,5,7,"trade_when(ts_mean(returns, 20) - 0.01, snt_value**2*ts_rank(ts_min(snt_social_value, 2), 3)/ts_sum(ts_min(ts_mean(systematic_risk_last_90_days, 3), 8), 15), -1)",19
1277,5,0.5075,0.15,0.8,-4.83%,141.14%,51.67%,,40.37s,1,3,1,"ts_delta(ts_decay_linear(systematic_risk_last_30_days, 2) - ts_rank(scl12_sentiment, 9), 1)",16
1278,5,0.506,0.33,0.65,-6.78%,25.98%,80.38%,,56.84s,5,6,18,"rank(ts_corr(rank(correlation_last_90_days_spy/correlation_last_60_days_spy), rank(rank(rank(ts_corr(rank(rating), rank(0.61626*beta_last_60_days_spy + 0.38374*beta_last_90_days_spy), 8)))), 7)) - ts_max(unsystematic_risk_last_90_days, 15)",13
1279,5,0.497,0.42,0.56,-6.88%,3.01%,87.84%,,30.26s,3,3,11,"trade_when(ts_mean(returns, 20) - 0.01, ts_sum(ts_delta(ts_min(correlation_last_60_days_spy**5 + snt_value**2, 15), 9), 21)/ts_sum(ts_min(systematic_risk_last_90_days, 8), 15), -1)",19
1280,5,0.4925,0.19,0.74,-2.68%,41.34%,25.48%,,73.20s,3,3,12,"rating + ts_corr(rank(correlation_last_90_days_spy/correlation_last_60_days_spy), rank(rank(rank(scl12_buzz) - ts_max(unsystematic_risk_last_90_days, 15))), 7)",13
1281,5,0.492,0.47,0.51,10.60%,7.58%,63.82%,,46.53s,1,10,3,"ts_corr(ts_rank(rating, 4), scl12_buzz/snt_buzz, 30)",8
1282,5,0.487,0.52,0.46,15.92%,3.40%,98.52%,,36.44s,4,3,12,"trade_when(ts_mean(returns, 20) - 0.01, ts_mean(ts_mean(ts_mean(ts_mean(unsystematic_risk_last_90_days**4, 4), 4), 4), 4), -1)",12
1283,5,0.4855,0.37,0.58,-5.09%,3.39%,58.48%,,32.28s,5,9,21,"trade_when(ts_mean(returns, 20) - 0.01, rank(ts_covariance(snt_value, unsystematic_risk_last_90_days, 5)) - ts_max(unsystematic_risk_last_90_days, 15), -1)",13
1284,5,0.479,0.27,0.65,-4.60%,27.15%,48.96%,,46.73s,2,3,9,"ts_corr(rank(correlation_last_90_days_spy/correlation_last_60_days_spy), rank(rank(ts_covariance(snt_value, unsystematic_risk_last_90_days, 5))), 7) - ts_max(unsystematic_risk_last_90_days, 15)",13
1285,5,0.4765,0.46,0.49,-10.90%,11.87%,113.81%,,34.29s,1,3,5,"trade_when(ts_mean(returns, 20) - 0.01, log(ts_covariance(rank(rating), rank(systematic_risk_last_60_days), 5)), -1)",18
1286,5,0.4755,0.25,0.66,-6.64%,45.96%,65.84%,,38.28s,2,1,4,0.69915*scl12_buzz + 0.30085*snt_buzz - unsystematic_risk_last_30_days + rank(systematic_risk_last_60_days),5
1287,5,0.4745,0.48,0.47,-13.28%,2.58%,169.82%,,36.40s,1,9,2,"trade_when(ts_mean(returns, 20) - 0.01, ts_mean(snt_buzz_ret*unsystematic_risk_last_90_days/unsystematic_risk_last_60_days, 120), -1)",20
1288,5,0.473,0.22,0.68,-6.05%,59.50%,62.83%,,30.62s,1,9,2,scl12_sentiment/snt_social_volume,16
1289,5,0.471,0.35,0.57,9.15%,24.34%,36.28%,,56.46s,5,9,14,"inverse(ts_delay(ts_std_dev(ts_covariance(rank(beta_last_30_days_spy), rank(systematic_risk_last_90_days), 45), 2), 7))",15
1290,5,0.4695,0.53,0.42,19.68%,5.07%,87.04%,,46.36s,5,3,14,"ts_covariance(ts_delta(ts_mean(unsystematic_risk_last_90_days**4, 4), 15), ts_delta(ts_mean(unsystematic_risk_last_90_days**4, 4), 15), 30)",12
1291,5,0.4655,0.35,0.56,-16.28%,42.73%,185.20%,,42.61s,1,2,1,"scl12_sentiment**4*ts_min(correlation_last_30_days_spy*unsystematic_risk_last_30_days/correlation_last_60_days_spy, 3)/ts_decay_linear(0.05564*systematic_risk_last_30_days + 0.94436*systematic_risk_last_60_days, 10)",16
1292,5,0.4645,0.36,0.55,-5.25%,1.95%,54.91%,,38.34s,3,3,5,"trade_when(ts_mean(returns, 20) - 0.01, ts_min(scl12_buzz*snt_social_value**2*ts_decay_linear(scl12_sentiment/snt_value, 30), 45), -1)",2
1293,5,0.4635,0.37,0.54,-5.88%,3.23%,68.13%,,50.50s,3,4,9,"trade_when(ts_mean(returns, 20) - 0.01, ts_product(rank(ts_product(ts_decay_linear(snt_social_value, 30), 8)), 8), -1)",9
1294,5,0.463,0.43,0.49,-9.84%,9.85%,116.88%,,56.82s,3,2,12,"ts_covariance(ts_delta(ts_delta(snt_buzz_ret - snt_social_volume, 60), 15), ts_rank(snt_social_value, 5) + ts_rank(rating + snt_value, 60), 30)",12
1295,5,0.463,0.43,0.49,-9.84%,9.85%,116.88%,,54.48s,2,8,8,"ts_covariance(ts_delta(ts_delta(snt_buzz_ret - snt_social_volume, 60), 15), ts_rank(snt_social_value, 5) + ts_rank(rating + snt_value, 60), 30)",12
1296,5,0.4615,0.17,0.7,-2.59%,43.15%,27.17%,,58.42s,2,3,6,"-inverse(ts_corr(rank(rating), rank(0.61626*beta_last_60_days_spy + 0.38374*beta_last_90_days_spy), 8)) + ts_covariance(rank(ts_sum(beta_last_30_days_spy, 2)), rank(0.95343*scl12_sentiment - snt_buzz_ret + 0.04657*snt_value), 6) - ts_max(unsystematic_risk_last_90_days, 15)",13
1297,5,0.4595,0.41,0.5,-8.29%,3.15%,102.90%,,28.21s,3,1,5,"ts_delay(ts_min(-systematic_risk_last_90_days, 45), 15)",2
1298,5,0.453,0.2,0.66,-3.96%,41.47%,40.23%,,40.33s,1,6,4,#NAME?,17
1299,5,0.453,0.42,0.48,-31.27%,41.47%,377.95%,,36.87s,2,5,6,"rating*ts_product(unsystematic_risk_last_30_days, 21)",20
1300,5,0.45,0.34,0.54,-5.10%,3.23%,66.83%,,52.45s,2,9,10,"trade_when(ts_mean(returns, 20) - 0.01, rank(ts_corr(rank(correlation_last_90_days_spy/correlation_last_60_days_spy), rank(rank(ts_covariance(snt_value, unsystematic_risk_last_90_days, 5))), 7)) - ts_max(unsystematic_risk_last_90_days, 15), -1)",13
1301,5,0.447,0.37,0.51,6.66%,2.43%,13.48%,,79.25s,2,10,4,"trade_when(ts_mean(returns, 20) - 0.01, ts_mean(ts_delta(ts_corr(snt_social_volume, systematic_risk_last_60_days, 45), 250), 45), -1)",1
1302,5,0.4395,0.17,0.66,-2.75%,41.47%,38.16%,,28.23s,4,3,9,inverse(rank(inverse(rank(rating)))),15
1303,5,0.4395,0.17,0.66,-2.75%,41.47%,38.16%,,32.27s,4,7,9,inverse(rank(inverse(rank(rating)))),15
1304,5,0.4335,0.34,0.51,-5.59%,3.50%,62.31%,,97.78s,1,5,5,"trade_when(ts_mean(returns, 20) - 0.01, ts_max(ts_corr(ts_product(ts_delay(group_neutralize(0.30365*unsystematic_risk_last_30_days + 0.69635*unsystematic_risk_last_90_days, industry), 45), 180), ts_corr(rank(group_neutralize(ts_corr(rank(snt_value), rank(unsystematic_risk_last_60_days/unsystematic_risk_last_90_days), 30), industry)), rank(ts_delay(ts_min(snt_buzz_ret, 6), 250)), 4), 30), 21), -1)",7
1305,5,0.428,0.23,0.59,4.87%,32.02%,12.76%,,42.34s,2,3,6,"ts_decay_linear(ts_delta(systematic_risk_last_90_days, 6), 6)",19
1306,5,0.416,0.35,0.47,-9.22%,17.10%,106.03%,,48.39s,5,6,19,"ts_sum(ts_delta(ts_min(correlation_last_60_days_spy**5 + 2*snt_value**2, 15), 9), 21)/ts_sum(ts_min(ts_rank(ts_min(snt_social_value, 2), 3), 8), 15)",19
1307,5,0.416,0.35,0.47,-7.04%,10.86%,92.40%,,30.31s,2,7,4,#NAME?,2
1308,5,0.414,0.26,0.54,-5.63%,23.43%,63.93%,,30.35s,2,3,10,"trade_when(ts_mean(returns, 20) - 0.01, rating - 0.34108*scl12_buzz - 0.65892*snt_buzz, -1)",17
1309,5,0.4125,0.11,0.66,-1.23%,41.47%,15.10%,,32.31s,1,9,3,"rating*rank(ts_rank(unsystematic_risk_last_30_days, 21))",16
1310,5,0.411,0.29,0.51,9.13%,28.18%,33.85%,,18.18s,1,2,2,"ts_mean(ts_delta(ts_corr(snt_social_volume, systematic_risk_last_60_days, 45), 250), 45)",1
1311,5,0.406,0.45,0.37,18.47%,10.20%,120.56%,,65.11s,5,6,16,"ts_covariance(ts_covariance(ts_delta(ts_mean(unsystematic_risk_last_90_days**4, 4), 15), snt_value, 30), snt_value, 30)",12
1312,5,0.4055,0.4,0.41,-11.93%,4.19%,219.83%,,65.58s,2,6,5,"trade_when(ts_mean(returns, 20) - 0.01, ts_covariance(ts_delta(ts_delta(snt_buzz_ret - snt_social_volume, 60), 15), ts_rank(ts_mean(unsystematic_risk_last_90_days**4, 4), 60) + ts_rank(ts_rank(snt_social_volume, 30), 5), 30), -1)",12
1313,5,0.4015,0.33,0.46,-6.59%,12.47%,88.00%,,28.21s,2,3,7,#NAME?,10
1314,5,0.3995,0.35,0.44,-7.93%,2.99%,135.28%,,36.82s,1,6,1,"trade_when(ts_mean(returns, 20) - 0.01, ts_delay(ts_min(scl12_buzz*snt_buzz_ret*ts_decay_linear(scl12_sentiment/snt_value, 30), 45), 15), -1)",2
1315,5,0.3875,0.25,0.5,-6.31%,26.11%,69.32%,,34.29s,4,4,15,"snt_value**2*ts_rank(ts_min(snt_social_value, 2), 3)/ts_sum(ts_min(systematic_risk_last_90_days, 8), 15)",19
